"","id","recclass","mass","fell_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"4129",11983,"H5",80,"Found",1936,39.13333,-103.48333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5753.3",22722,"L5",2.1,"Found",1988,34.1,-103.48333,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"5706",22675,"L5",528,"Found",1983,34.13333,-103.56667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6342",23629,"L6",322,"Found",1989,-30.3,126.03333,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"6979.4",30393,"Iron",367,"Found",1930,27,-99,"Iron","Achondrite","Iron",NA,NA,"2",0.064345060252235
"4308.2",12197,"L6",10400,"Found",1937,37.55,-101.68333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"64",66,"L4",129,"Found",1989,27.46667,3.88333,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"6765.33",24159,"Iron, IAB-ung",7700,"Found",1953,34.25,-119.3,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"4486.3",12389,"L6",7780,"Found",1965,29.975,-97.86667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"7946.26",45978,"Iron, ungrouped",8200,"Found",1981,-8.65,115.21667,"Iron","Achondrite","Iron",NA,NA,"0",1
"4913.3",16779,"Iron, IIAB",384000,"Found",1887,39.78333,-77.21667,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"4608.2",14649,"H5",1800,"Found",1972,34.655,-101.64,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3482.1",10860,"Iron, IIE",380,"Fell",1917,27.88333,68.53333,"Iron IIE","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5415.2",18175,"H5",142.5,"Fell",1938,52.3,77.03333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"1074.31",5477,"L5",4255,"Fell",1902,54.61667,-6.21667,"L","Chondrite","Stony","Ordinary","L","0",1
"7945.32",45977,"H5",17226,"Fell",1977,25.37,-97.37,"H","Chondrite","Stony","Ordinary","H","0",1
"459.26",470,"Iron, IAB-sHL",4100,"Found",1887,44.65,-87.46667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"4651.31",14708,"L6",25,"Fell",1894,38,-0.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"6907.4",24321,"H5",22,"Fell",1918,-26,30,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5862.4",23117,"Iron, IIIAB",88000,"Found",1897,31.41667,-100.35,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5909.37",23187,"H",695,"Fell",1688,34.71667,137.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"4352.31",12245,"H5",1630,"Fell",1908,-7,115.5,"H","Chondrite","Stony","Ordinary","H","0",1
"973.26",5372,"H4",20,"Found",1986,12.5,-137.7,"H","Chondrite","Stony","Ordinary","H","0",1
"4768",15448,"H4",6900,"Found",1955,39.47444,-96.925,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"684",5053,"H5",855,"Found",1958,19.41667,51.03333,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"4340.25",12232,"H4",950,"Fell",1951,-6.83333,29.5,"H","Chondrite","Stony","Ordinary","H","0",1
"995.26",5396,"Pallasite, PES",320,"Found",1921,55.18333,-162.55,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"7945.33",45977,"H5",17226,"Fell",1977,25.37,-97.37,"H","Chondrite","Stony","Ordinary","H","0",1
"3239.41",7758,"Mesosiderite-A1",188,"Fell",1933,-3,151,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"6840.3",24225,"H6",23600,"Found",1973,34.80167,-101.68333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5035",16937,"OC",1793,"Found",1976,34.04472,-102.79917,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"4016.45",11868,"Stone-uncl",367,"Found",1956,24.7,108,"Stony",NA,"Stony",NA,NA,"0",1
"4955.32",16851,"L",25.5,"Fell",1795,9.33333,80.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"5302.37",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"5370.39",18072,"H6",515,"Fell",1910,17.74333,120.45583,"H","Chondrite","Stony","Ordinary","H","0",1
"9654.1",56490,"H5",88,"Found",1979,19.23722,54.74583,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"4391.1",12289,"LL5",3698,"Fell",1932,25.55,83.11667,"LL","Chondrite","Stony","Ordinary","LL","1",0.0294975764627465
"5298.1",17985,"Iron, IAB-MG",1600000,"Found",1922,31.71667,-102.4,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","1",0.0294975764627465
"5856.1",23111,"L5",9000,"Fell",1798,46.05,4.63333,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"9629",56465,"L5",269,"Found",1979,19.82306,56.46556,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"3527.2",10936,"H5",1750,"Fell",1879,50.66667,16.76667,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4426.26",12328,"CM2",164,"Found",1968,64.45,27.56667,"CM","Chondrite","Stony","Carbonaceous","CM-CO","0",1
"386.3",392,"H5",30000,"Fell",1814,44.21667,0.61667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6401.1",23713,"Eucrite-mmict",52000,"Fell",1808,49.28333,15.56667,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","1",0.0294975764627465
"4785",15466,"L6",691,"Found",1981,33.33139,-102.26889,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"3233.27",7752,"L6",577,"Fell",1853,-4,39.5,"L","Chondrite","Stony","Ordinary","L","0",1
"1074.32",5477,"L5",4255,"Fell",1902,54.61667,-6.21667,"L","Chondrite","Stony","Ordinary","L","0",1
"3200",7713,"OC",1570,"Found",1970,33.92333,-103.35,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"995.27",5396,"Pallasite, PES",320,"Found",1921,55.18333,-162.55,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"3327.33",10035,"Iron, ungrouped",19000,"Found",1940,53.1,7.2,"Iron","Achondrite","Iron",NA,NA,"0",1
"5909.38",23187,"H",695,"Fell",1688,34.71667,137.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"4842.3",16690,"L6",34,"Found",1981,33.63333,-103.33333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6318.2",23602,"OC",1500,"Found",1838,54.3,48.4,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"5895.26",23172,"Iron, IIAB",162000,"Found",1883,41.76611,-8.58361,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"5577.41",22395,"H6",6.1,"Fell",1961,26.66667,50.15,"H","Chondrite","Stony","Ordinary","H","0",1
"792.24",5169,"H5",120000,"Fell",1919,5,48,"H","Chondrite","Stony","Ordinary","H","0",1
"4426.27",12328,"CM2",164,"Found",1968,64.45,27.56667,"CM","Chondrite","Stony","Carbonaceous","CM-CO","0",1
"5680.3",22648,"H5",435,"Found",1941,37.08333,-101.6,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"908.2",5298,"L6",3920,"Found",1965,51.965,-107.43833,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"5909.39",23187,"H",695,"Fell",1688,34.71667,137.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"694.34",5064,"L/LL4",330000,"Fell",1899,60.4,25.8,"LL","Chondrite","Stony","Ordinary","LL","0",1
"949",5345,"H6",367,"Fell",1981,17.9,101.63333,"H","Chondrite","Stony","Ordinary","H","16",0.0108167525185493
"955.2",5351,"Iron, IIIAB",43000,"Found",1881,59.33333,-136,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","8",0.0565394577591197
"5696",22665,"L4",23.6,"Found",1979,33.08333,-103.5,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"3338.1",10048,"H4",1771.9,"Found",1937,51.86667,70.35,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4017.27",11869,"H5",3500,"Fell",1922,55.46667,13.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"3349",10060,"L4",74318,"Found",1977,-32.03333,139.78333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4860.30",16713,"CV3",4500,"Fell",1908,-39.63333,174.4,"CV","Chondrite","Stony","Carbonaceous","CV-CK","0",1
"4558.1",12465,"L4",7000,"Fell",1925,47.75,16.23333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5898",23176,"L4",2e+05,"Fell",1918,52.55,46.55,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"6406.23",23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H","0",1
"4767.40",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"6736.35",24129,"Stone-uncl",1500,"Fell",1926,34.48333,133.28333,"Stony",NA,"Stony",NA,NA,"0",1
"4388.24",12286,"H4",135000,"Fell",1850,38.98333,141.61667,"H","Chondrite","Stony","Ordinary","H","0",1
"792.25",5169,"H5",120000,"Fell",1919,5,48,"H","Chondrite","Stony","Ordinary","H","0",1
"4878.1",16734,"Iron, IIIF",13200,"Found",1892,-30.91667,151.28333,"Iron IIIF","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5085.32",16990,"L4",283.5,"Found",1962,-37.31667,139.85,"L","Chondrite","Stony","Ordinary","L","0",1
"4316",12205,"L6",6100,"Found",1938,-37.55,-60.15,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"5527.42",18897,"L",66,"Found",1973,29.9,-112.68333,"L","Chondrite","Stony","Ordinary","L","0",1
"629",4986,"H5",14000,"Fell",1893,51.16667,-117.33333,"H","Chondrite","Stony","Ordinary","H","7",0.00571241470844467
"5301.3",17988,"H5",1400,"Fell",1927,52.28333,8.05,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"5085.33",16990,"L4",283.5,"Found",1962,-37.31667,139.85,"L","Chondrite","Stony","Ordinary","L","0",1
"5071.3",16976,"H4",3996,"Fell",1935,52.45,78.63333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5839.24",23091,"LL3.3",24.3,"Fell",1919,38.16667,-76.38333,"LL","Chondrite","Stony","Ordinary","LL","0",1
"749.28",5121,"L3",5460,"Fell",1969,54.56667,-6.33333,"L","Chondrite","Stony","Ordinary","L","0",1
"4651.32",14708,"L6",25,"Fell",1894,38,-0.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"3493.1",10864,"H5",5116,"Found",1969,33.86333,-103.34667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3327.34",10035,"Iron, ungrouped",19000,"Found",1940,53.1,7.2,"Iron","Achondrite","Iron",NA,NA,"0",1
"4821.31",16633,"Iron",34,"Found",1960,44.75,-79.88333,"Iron","Achondrite","Iron",NA,NA,"0",1
"6886.1",24267,"H5",26600,"Found",1982,43.72444,-116.91167,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"5302.38",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"4473.3",12374,"Iron",367,"Found",1973,20.38333,45.08333,"Iron","Achondrite","Iron",NA,NA,"2",0.064345060252235
"3321.35",10028,"Mesosiderite",1200,"Found",1981,-57.78667,-90.79333,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"5613.2",22566,"H3-6",4760,"Found",1986,-30.21667,128.3,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3235.33",7754,"L6",2117,"Fell",1943,33.43333,127.26667,"L","Chondrite","Stony","Ordinary","L","0",1
"4389.3",12287,"L6",142000,"Found",1939,36.71667,-102.5,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"39.2",40,"LL6",123,"Found",1989,27.68333,4.41667,"LL","Chondrite","Stony","Ordinary","LL","14",0.0286088486882495
"5370.40",18072,"H6",515,"Fell",1910,17.74333,120.45583,"H","Chondrite","Stony","Ordinary","H","0",1
"4479.3",12382,"L6",5,"Fell",1860,29.68333,78.38333,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"5632.34",22585,"Iron, IVA",10000,"Fell",1919,-6.73333,111.36667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","0",1
"4767.41",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"5008.31",16907,"H6",529,"Fell",1984,32.11667,121.8,"H","Chondrite","Stony","Ordinary","H","0",1
"5437.1",18797,"LL5",2,"Fell",1830,56.4,-3.43333,"LL","Chondrite","Stony","Ordinary","LL","2",0.064345060252235
"459.27",470,"Iron, IAB-sHL",4100,"Found",1887,44.65,-87.46667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"6357.1",23644,"H3.9",78,"Found",1976,33.11861,-102.74056,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"2224.2",6693,"H6",25400,"Fell",1962,25.73333,73.61667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3622.30",11467,"OC",1320,"Fell",1930,35,127.5,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"6601.2",23978,"Iron, IIIAB",62100,"Found",1881,-25.7,143.05,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","13",0.0166285644122995
"4856",16709,"L5-6",3e+05,"Fell",1882,46.8,24.03333,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"6206.2",23489,"H4",1184,"Found",1965,32.54333,-102.705,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3529.21",10938,"Ureilite",2700,"Found",1868,26.16667,90.6,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"0",1
"596.30",4944,"OC",367,"Fell",1704,41.36667,2.16667,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"6595.4",23907,"H5",438.6,"Found",1974,-32.11667,141.08333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3290.26",7815,"Iron, ungrouped",2405,"Found",1921,26.28333,34.25,"Iron","Achondrite","Iron",NA,NA,"0",1
"4898.40",16754,"H4/5",7100,"Found",1925,-44.81667,171.13333,"H","Chondrite","Stony","Ordinary","H","0",1
"6751.27",24144,"H6",2799,"Fell",1944,11.98333,79.75,"H","Chondrite","Stony","Ordinary","H","0",1
"6761.25",24154,"LL6",1932,"Fell",1876,46.15,32.83333,"LL","Chondrite","Stony","Ordinary","LL","0",1
"6851.1",24230,"Iron, IIE-an",94200,"Found",1924,-32.26667,139.86667,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"749.29",5121,"L3",5460,"Fell",1969,54.56667,-6.33333,"L","Chondrite","Stony","Ordinary","L","0",1
"4767.42",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"4949.38",16844,"L6",4610,"Found",1880,-34.1,18.46667,"L","Chondrite","Stony","Ordinary","L","0",1
"3601.3",11446,"Iron, IIIAB",220000,"Found",1979,28.28333,117.18333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"6301.1",23585,"L",6000,"Found",1941,41.05,-102.9,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"9332",55584,"Achondrite-ung",0.15,"Fell",1917,44.11667,27.26667,"Achondrite","Achondrite","Stony",NA,NA,"2",0.064345060252235
"6696.29",24087,"L6",236,"Found",1920,44.01667,28.63333,"L","Chondrite","Stony","Ordinary","L","0",1
"930.26",5323,"H5",27900,"Found",1964,31.33333,121.66667,"H","Chondrite","Stony","Ordinary","H","0",1
"4898.41",16754,"H4/5",7100,"Found",1925,-44.81667,171.13333,"H","Chondrite","Stony","Ordinary","H","0",1
"2203.1",6642,"L5",0.8,"Fell",1897,28.56667,77.25,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"2220.4",6662,"Iron, IAB-sLL",15000,"Found",1926,33.51667,-95.3,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"6297",23581,"Iron, IAB-sLL",12000,"Found",1907,39.76667,-76.66667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","1",0.0294975764627465
"9639",56475,"H5",49,"Found",1979,19.68194,55.59361,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"4051.23",11904,"L5",2420,"Fell",1825,21.3,-157.86667,"L","Chondrite","Stony","Ordinary","L","0",1
"5330",18022,"H4",85.4,"Found",1983,-32.12333,141.07972,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"792.26",5169,"H5",120000,"Fell",1919,5,48,"H","Chondrite","Stony","Ordinary","H","0",1
"5008.32",16907,"H6",529,"Fell",1984,32.11667,121.8,"H","Chondrite","Stony","Ordinary","H","0",1
"5864.1",23119,"H4",3600,"Found",1942,-35.53333,-58.76667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4497.2",12400,"L5",30000,"Found",1933,34.45,-104.13333,"L","Chondrite","Stony","Ordinary","L","13",0.0166285644122995
"6764.32",24158,"H5",10800,"Fell",1950,56.13333,77.26667,"H","Chondrite","Stony","Ordinary","H","0",1
"6666.27",24053,"H",357.4,"Fell",1950,58.47333,8.86667,"H","Chondrite","Stony","Ordinary","H","0",1
"5872.29",23128,"H6",56,"Fell",1973,33.48472,-117.6625,"H","Chondrite","Stony","Ordinary","H","0",1
"625.2",4982,"Iron, IIIAB",227000,"Found",1866,39.6,-105.3,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"6911.20",24325,"L6",25000,"Fell",1795,54.13667,-0.41333,"L","Chondrite","Stony","Ordinary","L","0",1
"3239.42",7758,"Mesosiderite-A1",188,"Fell",1933,-3,151,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"5051.5",16949,"Iron, IIE-an",250000,"Found",1846,54.23333,35.15,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"5909.40",23187,"H",695,"Fell",1688,34.71667,137.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"6666.28",24053,"H",357.4,"Fell",1950,58.47333,8.86667,"H","Chondrite","Stony","Ordinary","H","0",1
"48.1",49,"L3.8",225,"Found",1989,27.53333,3.91667,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"6229.1",23512,"L6",7000,"Fell",1989,34.75,10.71667,"L","Chondrite","Stony","Ordinary","L","13",0.0166285644122995
"2195.38",6634,"L6",28,"Fell",1829,40.25,-74,"L","Chondrite","Stony","Ordinary","L","0",1
"5827.4",23079,"H6",373.5,"Found",1938,40.45,-100.75,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4767.43",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"5817.1",22787,"L5",50,"Found",1866,39.61667,-85.45,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"3219.34",7736,"L3-6",1900,"Fell",1951,42.45833,18.44167,"L","Chondrite","Stony","Ordinary","L","0",1
"4303.1",12171,"H5",4e+06,"Fell",1976,44.05,126.16667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4796.3",15479,"L6",747,"Found",1969,-33.16667,141.75,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4427.2",12330,"Iron, IIIF",17000,"Found",1952,42.16667,-121.85,"Iron IIIF","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"4176.2",12036,"L/LL3.4",7250,"Found",1966,38.25,-97.66667,"LL","Chondrite","Stony","Ordinary","LL","1",0.0294975764627465
"2195.39",6634,"L6",28,"Fell",1829,40.25,-74,"L","Chondrite","Stony","Ordinary","L","0",1
"4639",14695,"Iron, IVA-an",158500,"Found",1781,29.3,105.3,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5008.33",16907,"H6",529,"Fell",1984,32.11667,121.8,"H","Chondrite","Stony","Ordinary","H","0",1
"460",471,"Iron, ungrouped",20000,"Found",1931,-23.33333,134.11667,"Iron","Achondrite","Iron",NA,NA,"2",0.064345060252235
"7945.34",45977,"H5",17226,"Fell",1977,25.37,-97.37,"H","Chondrite","Stony","Ordinary","H","0",1
"5816",22786,"L6",9300,"Found",1938,38.61667,-102.71667,"L","Chondrite","Stony","Ordinary","L","13",0.0166285644122995
"6713.3",24105,"Iron, IIIAB",252000,"Found",1921,3.81667,43.33333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"4812.33",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"4530.30",12436,"L6",2750,"Found",1961,-37.75,140.3,"L","Chondrite","Stony","Ordinary","L","0",1
"4811.26",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"5271.2",17937,"Eucrite-mmict",500,"Found",1950,27.5,-99.5,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","2",0.064345060252235
"4689.22",14749,"Iron, IIIAB",20500,"Found",1885,17.9,-77.63333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"4017.28",11869,"H5",3500,"Fell",1922,55.46667,13.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"642.1",5008,"H6",25300,"Found",1958,42.73333,-90.35,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4016.46",11868,"Stone-uncl",367,"Found",1956,24.7,108,"Stony",NA,"Stony",NA,NA,"0",1
"6758.28",24150,"L6",4000,"Found",1962,61.05,26.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"2210.3",6650,"H3.8",243.5,"Found",1976,39.06667,58.86667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5008.34",16907,"H6",529,"Fell",1984,32.11667,121.8,"H","Chondrite","Stony","Ordinary","H","0",1
"4834.1",16642,"Iron, IVA",15636,"Found",1977,50.79722,-114.30944,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"3976.3",11826,"L4",3075,"Found",1941,45.5,-103.5,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5085.34",16990,"L4",283.5,"Found",1962,-37.31667,139.85,"L","Chondrite","Stony","Ordinary","L","0",1
"5379.26",18082,"H5",682,"Fell",1949,21.3,-157.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"5577.42",22395,"H6",6.1,"Fell",1961,26.66667,50.15,"H","Chondrite","Stony","Ordinary","H","0",1
"6406.24",23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H","0",1
"4952",16847,"H6",19900,"Found",1964,-30.18333,126.36667,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"4217.1",12085,"L5",5900,"Fell",1873,31.3,72.38333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4751.48",15426,"Pallasite, PMG",45000,"Fell",1902,61.5,30.5,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"3476.2",10851,"L6",6400,"Fell",1897,27.35,68.53333,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"3276",7800,"H6",360,"Found",1989,23.55,-1.81667,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"3235.34",7754,"L6",2117,"Fell",1943,33.43333,127.26667,"L","Chondrite","Stony","Ordinary","L","0",1
"4649.33",14705,"Iron, IIIAB",94800,"Found",1896,26.01667,-111.36667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","0",1
